fid,fname,fruntime,certificate,fbudget,fopening,fcumlative,fGross,fimdb_rating,fimdb_votes,fimd,fdirector,fwriter,flocation,fproduction,fassistant_directors,fcinematographers,fcomposers,feditors,fproducer,fenglish,fmulti_lang,fus,fmulti_country,fcomedy,fadult,fdocumentary,fmystery,fadventure,fbiography,fshort,fnews,fthriller,ffamily,fhistory,fcrime,fhorror,ftalk-show,fwar,fgame-show,freality-tv,fwestern,faction,fmusical,fsport,fmusic,fanimation,fromance,fsci-fi,ffantasy,fdrama,act1,act2,actW,nominated,Won,month,year
tt4906896,Nagina,,,,,,,6.4,5.0,0.64,0.0,0.0,India,other,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,,,Dec,2014
tt2719848,Everest,121.0,PG-13,55000000,7222035.0,203427584.0,43482270.0,7.1,185237.0,0.71,0.0,7.5,Peru,other,0.0,0.0,11.0,1.5,0.0,1.0,2.0,1.0,3.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Sep,2015
tt2058673,Point Break,114.0,PG-13,105000000,9800252.0,133718711.0,28782481.0,5.3,55041.0,0.53,0.0,0.0,Hong Kong,other,0.0,1.0,0.5,1.0,0.0,1.0,3.0,1.0,6.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.0,0.0,8.0,,,Dec,2015
tt3642918,February,13.0,,50000,,,"$19,980",6.8,13.0,0.79,0.0,0.0,USA,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,,2017
tt4710998,El Club de los 27,4.0,,,,,,7.7,23.0,0.77,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,2.0,,,Mar,2015
tt1674771,Entourage,104.0,R,30000000,10283250.0,49263404.0,32363404.0,6.6,72794.0,0.6599999999999999,0.0,4.0,Canada,Warner Bros,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,3.0,,,Jun,2015
tt3228538,La Colonia,,,ARS300000,,,,,,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2017
tt2967224,Hot Pursuit,87.0,PG-13,35000000,13942258.0,51380201.0,34580201.0,5.1,45728.0,0.51,0.0,0.0,Croatia,other,0.0,3.5,7.5,0.0,0.0,1.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,0.0,20.0,,,May,2015
tt1850457,Sisters,118.0,R,30000000,13922855.0,105011053.0,87044645.0,6.0,60182.0,0.6,0.0,0.0,UK,other,0.0,0.0,7.5,2.5,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,6.0,11.0,,,Dec,2015
tt4226388,Victoria,138.0,Not Rated,,,3191971.0,"$108,602",7.7,46560.0,0.77,0.0,0.0,Germany,other,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,4.0,4.0,,,Jun,2015
tt2948840,Life,111.0,R,12000000,,1231606.0,,6.0,6825.0,0.6,0.0,2.0,France,other,0.0,5.5,5.5,0.5,0.0,1.0,1.0,1.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,0.0,10.0,,,Dec,2015
tt5104822,"Le Petit Prince, l'Ange et le Panda",,,,,,,,,,0.0,0.0,France,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Jul,2015
tt4569536,Fathers,15.0,,,,,,,,,0.0,0.0,USA,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,,2017
tt4430212,Drishyam,163.0,Not Rated,9400000,,17150759.0,,8.2,58651.0,0.8300000000000001,0.0,4.0,Kuwait,other,0.0,1.0,5.5,3.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,0.0,8.0,,,Jul,2015
tt5198342,Neon Indian: Slumlord Rising,9.0,,,,,,6.5,23.0,0.73,0.0,0.0,USA,other,0.0,0.0,0.0,1.5,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,,,Oct,2015
tt3247714,Survivor,96.0,PG-13,20000000,,3839100.0,"$130,307",5.6,29336.0,0.5599999999999999,0.0,0.0,Italy,other,0.0,1.5,4.0,1.0,1.0,1.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,May,2015
tt4086032,Frankenstein,89.0,R,,,253514.0,,5.1,2172.0,0.51,0.0,6.0,Turkey,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,,,Oct,2015
tt4145324,Bound,91.0,Unrated,1130000,,,,3.4,1996.0,0.35,0.0,0.0,UK,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Jan,2015
tt4025514,Suburra,130.0,,EUR7000000,,5217330.0,,7.4,15605.0,0.74,0.0,4.0,Italy,other,0.0,0.5,3.5,1.0,1.5,1.0,3.0,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,0.0,12.0,,,Oct,2015
tt1029360,Poltergeist,93.0,PG-13,35000000,22620386.0,95437994.0,47425125.0,4.9,52650.0,0.49000000000000005,0.0,2.5,Jamaica,Fox 2000 Pictures,0.5,17.0,4.0,0.5,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,7.0,,,May,2015
tt1663655,Martyrs,86.0,Not Rated,1000000,,397072.0,,4.0,4807.0,0.4,0.0,2.5,USA,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0,4.0,,,Jan,2016
tt2248739,Departure,109.0,Unrated,1100000,,26448.0,,6.7,1796.0,0.67,0.0,1.5,UK,other,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.0,0.0,11.0,,,May,2016
tt3465074,88,88.0,Not Rated,,,,,5.0,3106.0,0.5,0.0,2.5,Canada,other,0.0,0.0,0.0,5.0,2.5,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,0.0,4.0,,,May,2015
tt3849692,Operator,88.0,Not Rated,,,67218.0,,4.3,1807.0,0.43,0.0,0.0,Kuwait,other,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.0,0.0,6.0,,,Nov,2015
tt4248930,Flowers,79.0,Not Rated,20000,,,"$59,477",5.4,295.0,0.55,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Feb,2015
tt1986202,Whispers,90.0,,,,,,4.4,8771.0,0.62,0.0,1.0,Canada,other,0.0,32.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Mar,2017
tt3218094,Adaline,97.0,TV-MA,,,,,3.3,197.0,0.32999999999999996,0.0,0.0,USA,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Dec,2015
tt2941396,Endgame,90.0,Not Rated,,,,,5.4,297.0,0.54,0.0,0.5,USA,other,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Sep,2015
tt3865718,Deadly Pursuit,93.0,UNRATED,,,,,4.1,114.0,0.47000000000000003,0.0,0.0,,other,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,May,2015
tt3703750,Kicking Off,85.0,,1000000,,,,3.8,280.0,0.38,0.0,0.0,UK,other,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,,,Apr,2016
tt4126394,Darling,78.0,Not Rated,,,,,5.5,2610.0,0.55,0.0,0.0,Netherlands,other,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Dec,2018
tt2762772,Silent Screams,73.0,,154000,,,,4.3,132.0,0.5700000000000001,0.0,0.0,Argentina,other,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Apr,2015
tt4485366,Monsoon,106.0,Unrated,,,,,3.3,56.0,0.32999999999999996,0.0,0.0,India,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,,,Feb,2015
tt2580658,La scelta,86.0,,EUR2400000,,1142974.0,,5.7,221.0,0.5599999999999999,0.0,0.0,Italy,other,0.5,8.5,0.0,1.5,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,2.0,,,Apr,2015
tt3715208,Love in Tokyo,95.0,Unrated,JPY21367521,,,,4.7,35.0,,0.0,0.0,USA,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,,,Sep,2015
tt3095238,Utopia,85.0,,,,,,6.6,75.0,0.79,0.0,0.5,Afghanistan,other,0.5,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Jul,2015
tt3729994,The Perfect Girl,97.0,Unrated,,,,,5.9,102.0,0.67,0.0,0.0,India,other,0.0,0.0,3.5,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,,,Sep,2015
tt4534492,In the Dark,85.0,TV-MA,,,,,4.2,140.0,0.42000000000000004,0.0,0.0,USA,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Oct,2015
tt4381018,Edison,113.0,PG,,,,,7.4,17.0,0.86,0.0,0.0,USA,other,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,,,Jan,2015
tt5288482,Always,,,,,,,9.7,6.0,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2017
tt2797352,Hidden Agenda,91.0,,100000,,,,5.9,215.0,0.62,0.0,0.0,,other,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Oct,2015
tt5015836,Born to Be King,129.0,,,,3639.0,,,,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,,2017
tt4034844,Terminal,111.0,,,,,,2.2,288.0,0.2,0.0,0.0,Japan,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Nov,2015
tt4417502,Shivam,168.0,,INR180000000,,,,5.3,273.0,0.55,0.0,0.0,India,other,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,,,Oct,2015
tt3468612,American Hostage,100.0,Unrated,100000,,,,6.2,290.0,0.72,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Mar,2015
tt4323976,Hanuman,112.0,,,,,,7.1,14.0,0.9,0.0,0.0,Cambodia,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Feb,2015
tt4329166,The Academy,71.0,,,,,,6.9,139.0,0.7,0.0,1.0,USA,other,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Aug,2015
tt5266188,L'Oeil du Cyclone,4.0,,,,,,6.0,6.0,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,,,Nov,2015
tt4528874,La vida después,74.0,R,,,,,6.1,41.0,0.62,0.0,2.0,Argentina,other,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,,,Apr,2015
tt6448668,Reintsurî no kuni,,,,,3907507.0,,,,,0.0,0.0,Japan,other,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Nov,2015
tt4854110,Red Mountain,95.0,,,,,,,,,0.0,0.0,Canada,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,,,,2017
tt3720106,The Clown,31.0,G,,,,,5.4,21.0,0.6,0.0,0.0,USA,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Jun,2015
tt6448028,Durak,,,,,3546.0,,,,,0.0,0.0,Poland,other,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,May,2015
tt4321284,Faith Under Fire,57.0,,1500,,,,,,,0.0,0.0,USA,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,,2017
tt2642222,A Place to Stay,62.0,,,,,,,,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Mar,2015
tt6448202,We'll Never Have Paris,,,,,4012.0,,,,,0.0,0.0,Oman,other,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Jan,2015
tt4180924,Killjoy,63.0,,1000,,,,,,,0.0,0.0,South Africa,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Mar,2015
tt4800726,Rwanda: From Ashes to Miracle,54.0,,,,,,,,,0.0,0.5,Canada,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Mar,2015
tt5114564,Impossible,94.0,,CNY100000000,,,,4.6,93.0,0.5,0.0,5.0,China,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,,,Dec,2015
tt4527698,Flesh of my Flesh,90.0,Unrated,,,,,5.0,13.0,0.72,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Apr,2015
tt5016780,Dürrenmatt: Eine Liebesgeschichte,76.0,,400000,,,,6.7,22.0,0.67,0.0,1.5,Germany,other,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Nov,2015
tt5262916,The Comeback,,,1000,,,,,,,0.0,0.0,USA,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2017
tt4449576,Tomorrow,118.0,G,,1480.0,11291395.0,62510.0,8.1,2915.0,0.8099999999999999,0.0,0.0,France,other,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Apr,2017
tt6721952,The Basement,9.0,,600,,,,,,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,,2017
tt4452206,Red Cow,72.0,,,,,,,,,0.0,0.0,Japan,other,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Mar,2015
tt6581900,Scars,107.0,,,,,,,,,0.0,0.0,Ghana,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,,,,2017
tt5040276,Marilyn,54.0,Unrated,20000,,,,1.6,10.0,0.18,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Oct,2015
tt4834526,The Uninvited,,,,,,,,,,0.0,1.0,India,other,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,,,,2017
tt4702872,Warm After All,88.0,,,,,,,,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,May,2015
tt4907156,Widows,79.0,,,,,,,,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2017
tt3646208,Encadenados,120.0,,,,,,4.0,6.0,0.4,0.0,0.5,Peru,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,,,Sep,2015
tt5226370,Misterius,81.0,,,,,,4.9,8.0,,0.0,0.5,Indonesia,other,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Nov,2015
tt3821960,Daedalus,,,EUR5000,,,,,,,0.0,1.0,Belgium,other,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,,,Jan,2015
tt4892876,The Blackout,90.0,,GBP8000,,,,,,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Nov,2015
tt5020058,Sue,,,,,,,,,,0.0,0.0,Spain,other,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Sep,2015
tt4966656,Almost Heaven,80.0,,,,,,,,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,,2017
tt3661434,The Family Business,,,250000,,,,,,,0.0,0.0,USA,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Sep,2015
tt4255352,Mukha,,,500000,,,,,,,0.0,0.0,USA,other,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Dec,2015
tt4423542,Go Man Go,65.0,,,,,,,,,0.0,0.0,USA,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,,,,2017
tt4473564,Jhamela,75.0,,,,,,,,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2017
tt4698984,Dark Ocean,90.0,,AUD50000,,,,,,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Feb,2015
tt5918816,Carmilla,,,7500,,,,,,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,May,2015
tt3759028,Novella,,,15000,,,,,,,0.0,0.0,USA,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Jan,2015
tt4669180,The Stoop,104.0,,,,,,,,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,,,,2017
tt4315044,Zion,,,50000,,,,,,,0.0,0.0,Ethiopia,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Mar,2015
tt4447058,Silence Is Golden,28.0,,30000,,,,,,,0.0,0.0,USA,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,Jan,2015
