fid,fname,fruntime,fimdb_rating,fimdb_votes,fimd,fdirector,fwriter,fassistant_directors,fcinematographers,fcomposers,feditors,fproducer,fenglish,fmulti_lang,fus,fmulti_country,fmystery,fadventure,ffamily,fromance,fthriller,fwestern,fhistory,fmusical,fdrama,fwar,ffantasy,fcrime,fanimation,fsport,faction,fbiography,fcomedy,fsci-fi,fhorror,fmusic,actW,nominated,Won,month,year,certificate_G,certificate_PG,certificate_PG-13,certificate_R,certificate_Unrated,fproduction_BBC Films,fproduction_Columbia Pictures,fproduction_Dimension Films,fproduction_DreamWorks,fproduction_Fox Searchlight Pictures,fproduction_Lionsgate,fproduction_Millennium Films,fproduction_New Line Cinema,fproduction_Paramount Pictures,fproduction_Screen Gems,fproduction_Summit Entertainment,fproduction_Twentieth Century Fox,fproduction_Universal Pictures,fproduction_Walt Disney Pictures,fproduction_other,fGross_y,fbudget_y,fcumlative_y
tt0166110,Bones,96.0,4.1,6316.0,0.41,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,10,2001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7316658.0,16000000.0,8378853.0
tt0166158,Daddy and Them,101.0,5.7,2063.0,0.5700000000000001,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14.0,0.0,0.0,9,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,278863731.6,4000000.0,6718.0
tt0166276,Monkeybone,93.0,4.7,16073.0,0.47,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,2,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5411999.0,75000000.0,7622365.0
tt0166924,Mulholland Drive,147.0,7.9,297598.0,0.79,10.0,10.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,10,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7220243.0,15000000.0,20129557.0
tt0167260,The Lord of the Rings: The Return of the King,201.0,8.9,1535829.0,0.89,8.0,0.0,0.0,2.0,4.0,1.0,8.0,1.0,4.0,1.0,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0,11.0,1.0,12,2003,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,377845905.0,94000000.0,1120424614.0
tt0168856,A Fish Tale,80.0,5.9,5483.0,0.5900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,10.0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,6,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,563911.0,59462843.2,5595327.0
tt0169102,Lagaan: Once Upon a Time in India,224.0,8.1,95982.0,0.8099999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,6,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,909043.0,6000000.0,1724806.0
tt0170452,Prince of Central Park,109.0,5.1,513.0,0.52,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10.0,0.0,0.0,12,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7838.0,7000000.0,7838.0
tt0172156,Bad Boys II,147.0,6.6,210984.0,0.6599999999999999,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,6.0,0.0,0.0,7,2003,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138608444.0,130000000.0,273339556.0
tt0172543,He Died with a Felafel in His Hand,107.0,7.1,3206.0,0.71,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,8,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324362733.3,2711827.0,307159.0
tt0173840,Final Fantasy: The Spirits Within,106.0,6.4,78530.0,0.64,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,4.0,0.0,0.0,7,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32131830.0,137000000.0,85131830.0
tt0174336,Whipped,82.0,4.5,3834.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,9,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4159986.0,3000000.0,4775009.0
tt0177068,Once in the Life,107.0,5.3,646.0,0.53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,10,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54780.0,7575308.7,54780.0
tt0177068,Once in the Life,107.0,5.3,647.0,0.53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,10,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54780.0,7575308.7,54780.0
tt0177650,Company Man,95.0,5.4,1934.0,0.54,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,5,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146193.0,16000000.0,146193.0
tt0177858,In July,99.0,7.7,19867.0,0.77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,8,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,315096858.5,100960362.3,34245.0
tt0177882,Kebab Connection,96.0,6.6,4761.0,0.67,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,4,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,375479650.0,6646488.8,970182.0
tt0177888,King of the Jungle,99.0,6.0,495.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.0,0.0,0.0,10,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27841.0,446487.8,27841.0
tt0178642,The Invisible Circus,93.0,5.6,2856.0,0.5599999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,2,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77578.0,17573519.6,494630.0
tt0179473,"South of Heaven, West of Hell",131.0,4.1,1332.0,0.42,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28149.0,4000000.0,28149.0
tt0179626,15 Minutes,120.0,6.1,46926.0,0.61,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,12.0,0.0,0.0,3,2001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24403552.0,60000000.0,56359980.0
tt0180679,Escanaba in da Moonlight,91.0,6.5,1661.0,0.65,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,2,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2276602.0,1000000.0,2276602.0
tt0180734,Hardball,106.0,6.4,26794.0,0.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,9,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40222729.0,32000000.0,44102389.0
tt0181739,Osmosis Jones,95.0,6.3,30406.0,0.63,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,7.0,0.0,0.0,8,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13596911.0,70000000.0,14026418.0
tt0181852,Terminator 3: Rise of the Machines,109.0,6.3,359737.0,0.63,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.0,0.0,0.0,7,2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150371112.0,200000000.0,433371112.0
tt0182000,The Caveman's Valentine,105.0,5.8,6148.0,0.5900000000000001,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.0,0.0,0.0,9,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,687194.0,13500000.0,794481.0
tt0182295,Love's Labour's Lost,93.0,6.0,4218.0,0.61,7.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0,0.0,0.0,3,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,299792.0,13000000.0,299792.0
tt0182295,Love's Labour's Lost,93.0,6.0,4221.0,0.61,7.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0,0.0,0.0,3,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,299792.0,13000000.0,299792.0
tt0183790,A Knight's Tale,132.0,6.9,160784.0,0.6900000000000001,11.0,11.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,5,2001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56569702.0,65000000.0,117487473.0
tt0184791,O,95.0,6.1,18710.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,8,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16025437.0,5000000.0,19260537.0
tt0186589,Sugar & Spice,81.0,5.7,13035.0,0.5700000000000001,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,2001,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13305101.0,27000000.0,16923761.0
tt0187078,Gone in 60 Seconds,118.0,6.5,249839.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.0,0.0,0.0,6,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101648571.0,90000000.0,237202299.0
tt0187512,"Slap Her, She's French!",92.0,5.0,5262.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,2,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,331089640.7,10000000.0,1789525.0
tt0187512,"Slap Her, She's French!",92.0,5.0,5267.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,2,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,331089640.7,10000000.0,1789525.0
tt0187696,Anatomy,103.0,6.1,11188.0,0.61,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,0.0,0.0,2,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9660.0,17358482.6,10501958.0
tt0188128,Very Annie Mary,104.0,6.8,1121.0,0.67,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,0.0,0.0,5,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46352.0,4674175.6,396090.0
tt0188160,Price of Glory,118.0,6.3,772.0,0.63,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,3,2000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3440228.0,18000000.0,3548556.0
tt0188453,Birthday Girl,93.0,6.1,23581.0,0.61,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,0.0,0.0,2,2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5142576.0,13000000.0,16171098.0
tt0189192,Just Visiting,88.0,5.8,17584.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,4,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4781539.0,35000000.0,16176732.0
tt0190332,"Crouching Tiger, Hidden Dragon",120.0,7.8,243338.0,0.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.0,10.0,1.0,1,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128078872.0,17000000.0,213525736.0
tt0191074,New Best Friend,91.0,5.3,3125.0,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4,2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46375.0,4579599.0,53534.0
tt0191133,The Fighting Temptations,123.0,5.5,6511.0,0.55,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,9,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30250745.0,30000000.0,32445215.0
tt0192071,Get Over It,87.0,5.7,17307.0,0.5700000000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,3,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11576464.0,22000000.0,19900366.0
tt0192111,Head Over Heels,86.0,5.4,13384.0,0.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,2,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10424470.0,14000000.0,13127022.0
tt0193364,The Order,89.0,4.6,7521.0,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.0,0.0,12,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144122439.9,12000000.0,524637.0
tt0193560,Texas Rangers,90.0,5.2,5306.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.0,0.0,0.0,11,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,623374.0,38000000.0,763740.0
tt0193854,A Shot at Glory,114.0,6.3,2030.0,0.63,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,7,2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133122.0,9000000.0,133122.0
tt0194218,Panic,88.0,6.6,7807.0,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,9.0,0.0,0.0,4,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,779137.0,1000000.0,779137.0
tt0194218,Panic,88.0,6.6,7809.0,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,9.0,0.0,0.0,4,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,779137.0,1000000.0,779137.0
tt0196069,Samsara,145.0,7.8,7184.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4,2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166385911.0,3000000.0,3278767.0
tt0196106,MVP: Most Valuable Primate,93.0,4.0,2140.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,10,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1248746.0,4500000.0,1248746.0
tt0196106,MVP: Most Valuable Primate,93.0,4.0,2143.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,10,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1248746.0,4500000.0,1248746.0
tt0196229,Zoolander,90.0,6.5,235391.0,0.65,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,9,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45172250.0,28000000.0,60780981.0
tt0196708,Lockdown,105.0,6.2,2340.0,0.62,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449482.0,15671570.8,449482.0
tt0198386,The Crew,88.0,5.6,4387.0,0.5599999999999999,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,28.0,0.0,0.0,8,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13023075.0,38000000.0,13105853.0
tt0198386,The Crew,88.0,5.6,4390.0,0.5599999999999999,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,28.0,0.0,0.0,8,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13023075.0,38000000.0,13105853.0
tt0198781,"Monsters, Inc.",92.0,8.0,761468.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10.0,4.0,1.0,11,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,289916256.0,115000000.0,632316649.0
tt0199290,3 Strikes,82.0,4.7,2846.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,3,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9832166.0,3400000.0,9832166.0
tt0199290,3 Strikes,82.0,4.7,2963.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,3,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9832166.0,3400000.0,9832166.0
tt0199314,About Adam,97.0,5.8,6213.0,0.58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159668.0,17249030.1,802951.0
tt0199626,In the Cut,119.0,5.3,20792.0,0.53,20.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0.0,0.0,10,2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4750602.0,12000000.0,23726793.0
tt0200027,Riding in Cars with Boys,132.0,6.5,25673.0,0.65,10.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,7.0,0.0,0.0,10,2001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30165536.0,48000000.0,35743308.0
tt0200465,The Bank Job,111.0,7.2,167766.0,0.72,2.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,3,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30060660.0,20000000.0,64828421.0
tt0200472,Beautiful Joe,98.0,5.8,2113.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,6,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255086113.2,12164857.1,2009.0
tt0201485,The Body,109.0,5.3,7103.0,0.54,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,12,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36849.0,30000000.0,280777.0
tt0201899,A Rumor of Angels,106.0,6.9,1262.0,0.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,9,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38610.0,18759965.5,38610.0
tt0202470,Rock Star,105.0,6.3,39358.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,0.0,9,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17008282.0,57000000.0,19334145.0
tt0202623,The Third Wheel,91.0,5.5,4419.0,0.55,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,5,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324362733.3,17314646.3,44925.0
tt0203009,Moulin Rouge!,127.0,7.6,255699.0,0.76,6.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,6,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57386607.0,50000000.0,184928135.0
tt0203166,Together,106.0,7.4,19802.0,0.74,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,9,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1034829.0,1807196.0,14596148.0
tt0203289,American Desi,100.0,6.6,1558.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,9,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,907835.0,250000.0,1104408.0
