,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
0000651,4,4,5,11,11,11,12,12,12,13,13,14,16,17,17,17,17,17,17,0,0000651, Sissy Spacek
1311329,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,4,5,5,0,1311329, Eden Sher
0046112,0,0,1,1,1,1,1,1,1,1,1,1,3,4,5,5,5,5,5,0,0046112, Penn Badgley
0271408,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0271408,Mohamed Fellag
4134328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4134328, Kasumi Arimura
1711652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711652, Owen McDonnell
1985859,0,0,0,0,0,0,0,0,0,0,0,6,8,10,12,19,23,25,25,0,1985859, Mia Wasikowska
0609662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0609662, Anna Mouglalis
0000128,2,3,5,12,12,14,16,16,16,16,16,16,17,19,22,23,23,23,25,0,0000128,Russell Crowe
1486911,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,0,1486911, Shahab Hosseini
1377375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1377375,Rachel Bilson
0628601,1,1,3,3,3,3,6,9,9,9,9,9,10,10,10,10,10,10,13,0,0628601, Thandie Newton
5626435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5626435,Guru Somasundaram
0272252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0272252, Peter Ferdinando
0935541,0,1,2,2,2,2,2,2,3,3,3,3,4,5,7,7,7,10,13,0,0935541, Mary Elizabeth Winstead
0451321,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,4,4,5,0,0451321,Shah Rukh Khan
3121384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3121384,Becky G
0953344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0953344, Mario Zaragoza
3700198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700198,Andrew Bongiorno
0082802,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0082802, Mike Binder
0000459,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,0,0000459, Timothy Hutton
1395771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395771,Lucas Till
3035239,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,0,3035239,Evan Glodell
4121613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4121613,Bailee Michelle Johnson
0001002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,0,0001002, Dean Cain
0689185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0689185,Mark Polish
3603448,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3603448, Bea Viegas
0167649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0167649, Kim Coates
0182666,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,6,6,6,7,0,0182666,Nikolaj Coster-Waldau
0004820,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0004820,Morris Chestnut
1867717,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,5,0,1867717, Abhay Deol
4767728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4767728, Nina Kiri
0000686,3,4,4,9,14,15,16,17,18,20,20,20,20,21,21,21,21,21,23,0,0000686,Christopher Walken
1663573,0,0,0,0,0,0,0,0,0,2,3,4,5,5,5,5,5,5,5,0,1663573, Kierston Wareing
0625789,2,2,6,6,6,6,7,7,7,7,7,8,8,8,10,10,10,10,10,0,0625789,Tim Blake Nelson
1642105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1642105, April Matson
3034348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3034348, Brianna Barnes
0582149,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,7,7,7,0,0582149, Chris Messina
7126371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7126371, Savannah Liles
2681284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681284,Jessica De Gouw
1507708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1507708,Ryan Corr
0687146,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,0,0687146,Jesse Plemons
0726492,1,1,1,1,2,2,4,4,4,5,6,6,6,6,6,6,6,6,6,0,0726492, Ron Rifkin
0005125,0,0,1,1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,6,0,0005125,Sanaa Lathan
0001447,4,4,4,4,4,4,5,7,7,7,7,7,7,7,7,8,9,9,9,0,0001447, Nathan Lane
0808022,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0808022, Douglas Smith
0000084,3,3,3,3,3,3,4,4,4,5,5,5,5,5,5,7,9,11,12,0,0000084, Li Gong
1926211,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1926211,Ignacio Rogers
0790688,0,0,0,0,0,0,0,4,8,8,9,10,11,13,14,18,18,18,18,0,0790688,Michael Sheen
0005299,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,5,9,10,0,0005299, Sarah Paulson
3538718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,3538718,Nick Robinson
0349777,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0349777, Ozan Güven
1017334,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,0,1017334,Juno Temple
1947564,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,1947564," ""Kenichi Matsuyama"""
1983888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1983888, Vir Das
