id,fid,name,runtime,cast,genre,country_codes,language_codes,certificates,Budget,OWUS,CWG,rating,votes,original_air_date,title,director,writer1,writer2,producer1,producer2,production_company1,production_company2,composers,editors,cinematographers,set_decorators,assistant_directors,visual_effects
tt1870372,1870372.0,Another Dirty Movie,85,"['Jonathan Silverman', 'Robert Klein', 'Nolan Gerard Funk', 'Jon Klaft', 'Maeve Quinlan', 'Adam Sietz', 'Lance E. Nichols', 'Karina Bonnefil', 'Stylist B.', 'Alan Donnes', 'Jamie Teer', 'Joel Shrader', 'Darlene Violette', 'Ashton Leigh', 'Han Soto', 'Rosanna Rizzuto', 'Veronika Limon', 'Stephanie Gatchet', 'Justin Lacalamita', 'Jay Towers', 'Jeanine Hill', 'Ashley Treadaway', 'Billy Micheal Wallace', 'Augustus Jacobson', 'Lyndsey Anderson', 'Bettina Niedermann', 'Michael Arata', 'Guerrin Gardner', 'Tom DiNardo', 'Kirk Gagnon', 'Desiree Ledet', 'Jillian Schiralli', 'Matthew Bonneau', 'Jeff S. Riddick Jr.', 'Arvilla Riddick', 'Ned Yousef', 'Craig Leydecker', 'Hunter Wilson', 'Sierra Jade Gerban', 'Sean-Michael Bruno', 'Ty Parker', 'Walter A. Cox', 'Sammy Marten', 'Sam Franco', 'Alex Perdikis', 'Rob Ennis', 'Christina Facchinetti', 'Kayleigh Geis', 'Chassidy Green', 'Tynise Johnson', 'Krystal Kershaw', 'Tony Klaft', 'Nicole Lovince', 'Lacey Wilkey']",['Comedy'],['us'],['en'],,2500000.0,,,3.8,66.0,07 Jul 2015 (USA),Another Dirty Movie,Jonathan Silverman,Alan Donnes,,Andrew Buchler,Alan Donnes,NLDMII,Lakeview Films,Joe Delia,Christopher Martini,George Gibson,Ryan Martin Dwyer,Abel Beyene,Ryan Brown
tt1899324,1899324.0,The Letter,92,"['Winona Ryder', 'Josh Hamilton', 'Marin Ireland', 'Katherine Waterston', 'James Franco', 'Dagmara Dominczyk', 'Laila Robins', 'Julie Ann Emery', 'Eisa Davis', 'Michael Kincade', 'C.J. Williams', 'Vince Jolivette', 'Samantha Sherman', 'Britt Lower', 'Clem Cheung', 'Ania Spiering', 'Scarlett Sperduto', 'Joshua Landay', 'Michael Fawcett', 'Madalyn Lester', 'Nina Ljeti', 'Tanner Beard', 'Victoria Mack', 'Sophie Finkelstein', 'Sam Sam Yung', 'Ariel Meislin', 'Shirley Dluginski', 'Michael Walker', 'Jenna Bourgeois', 'John J Thomassen', 'David Henry Gerson', 'Sophie-Ann Duermeyes', 'David Rothstadt', 'Izzie Steele', 'Donna G. Mooney', 'Tom Hegedosh', 'Cara Braglia', 'Zac Bahaj', 'Ty Anania', 'Louis Anania', 'Alessa Aichinger', 'Alicia Chisolm', 'Melanie Dobbyn', 'Karen Eilbacher', 'Michelle Ferreira', 'Kate Flanagan', 'Jack Gilbert', 'Devon Greenbaum', 'Alinca Hamilton', 'Edwings Hogarth', 'Ariel James', 'Barbara Lipari', 'Valery Lipari', 'Derek Michaels', 'Lauren Montella', 'Isabelle Owens', 'Jessica Parvati', 'Nancy Ellen Reinstein', 'Mireya Rios', 'Ralph Vinci', 'Vitaliy Shtabnoy', 'Kevin Winebold', 'Justin Michael Woods', 'Cafetano Morales', 'Joel Lopez', 'Sidney Nolyu', 'Rick Pantera', 'Liz Shivener', 'Shari Tischler', 'Sandy Cheng', 'Wen-Chuan Dai', 'Andrew Lee', 'Yuchen Lin', 'Wilson Pok', 'Yinan Zhao', 'Lián Amaris Sifuentes', 'Abigail Marean', 'Rebecca Merle', 'Jason McHale', 'T. Moody', 'Kevin Schaffner', 'Fiona Aldridge', 'Joy Bridenbaker', 'Leslie Cohen', 'Cozi Ib', 'Tedi Nicoletos', 'Della Saba', 'Tine Thomasen', 'Brianna Viera', 'Chelsie Yacks', 'Caralyn Collar', 'Madeline Hoak', 'Natalie Kostin', 'Cheryl Ann Palmer', 'Roxann Nadine Remekie', 'Magnus', 'Vangeline', 'Billy Klein', 'Marijana Pecijarevska', 'Christina Voros']","['Drama', 'Thriller']",['us'],['en'],R,10000000.0,,,3.6,1394.0,27 Jun 2013 (Russia),The Letter,Jay Anania,Jay Anania,,Brandt Andersen,Christopher Ball,RabbitBandini Productions,Waterstone Entertainment,Ty Anania,,Jay Anania,,Chris Carroll,
tt1329177,1329177.0,K-11,88,"['Goran Visnjic', 'Kate del Castillo', 'D.B. Sweeney', 'Portia Doubleday', 'Jason Mewes', 'Sonya Eddy', 'Luis Moncada', 'Craig Owens', 'Tiffany Mulheron', 'P.J. Byrne', 'Paul Zies', 'Tara Buck', ""Tommy 'Tiny' Lister"", 'Lou Beatty Jr.', 'Billy Morrison', 'Ralph Cole Jr.', 'Markus Redmond', 'Cameron Stewart', 'Franc Ross', 'Tim DeZarn', 'Matt Nable', 'Ian Nelson', 'Jonathan Roumie', 'Michael Irby', 'Michael Shamus Wiles', 'Chuck Ashworth', 'Maximilian Osinski', 'Pat Asanti', 'Lisa Goodman', 'Matt Cedeño', 'David Quane', 'Lisa K. Wyatt', 'Jason Stuart', 'Ted Nordblum', 'John Prosky', 'David Baptiste', 'Julie Berlin', 'Freedom Bridgewater', 'Ruben Landon Dante', 'Marcus DeAnda', 'Alexandra Grey', 'Anthony Holmes', 'Jessica Knowles', 'Jonathan Lanni', 'Seh Hyung Lee', 'Diana Marks', 'Will V. Moore', 'Marcus Natividad', 'Martin Pierron', 'Vitta Quinn', 'Ian Ray', 'Claire Sinclair', 'Beverly Ann Smith', 'Kristen Stewart', 'Jovanny Venegas', 'Saye Yabandeh', 'Tony Michael Lee']",['Drama'],['us'],['en'],Not Rated,,,,5.2,1521.0,,K-11,Jules Stewart,Jared Kurt,,Michele Berk,Mark R. Smith,Libertine Films,,Phil Marshall,Duwayne Dunham,Adam Silver,Regina Henderson,Paul Hart-Wilden,Mike Emerson
tt1986953,1986953.0,Storage 24,87,"['Noel Clarke', ""Colin O'Donoghue"", 'Antonia Campbell-Hughes', 'Laura Haddock', 'Jamie Thomas King', 'Alex Price', 'Ned Dennehy', 'Geoff Bell', 'Ruth Gemmell', 'Davie Fairbanks', 'Amy Louise Pemberton', 'Robert Freeman', 'John Hasler']","['Action', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",['gb'],['en'],R,,,,4.4,6311.0,29 Jun 2012 (UK),Storage 24,Johannes Roberts,Noel Clarke,,Noel Clarke,Steve Cook,Medient Studios,Unstoppable Entertainment,Christian Henson,Martin Brinkler,Tim Sidell,,Bailey Marks,Indranil Bhattacharya
tt1865346,1865346.0,Detention of the Dead,87,"['Jacob Zachar', 'Alexa Nikolas', 'Christa B. Allen', 'Jayson Blair', 'Justin Chon', 'Max Adler', 'Joseph Porter', 'Michele Messmer', 'Jonathan Coogan', 'Richard Jewell', 'Adam DeFilippi', 'Jennifer Wellbaum', 'Bernie Allemon', 'Don Richard', 'Dave Fogel', 'Joey Paul Gowdy', 'Geneva Brunetti', 'Caroline Chuby', 'Tiffani Elise Edwards', 'Stephen Eldorado', 'John Migliore', 'Alex Nardelli', 'Brian Schaaf', 'Stephanie Schaberg', 'David Waldman']","['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller']",['us'],['en'],Not Rated,500000.0,"$1,332, 30 Jun 2013",,4.5,2463.0,,Detention of the Dead,Alex Craig Mann,Alex Craig Mann,,Brooke Anderson,Rick Johnson,Gala Films,,Cody Westheimer,,Noah Rosenthal,Lauren Clifton,Chris O'Hara,Michael F. Hoover
tt2439946,2439946.0,40 Days and Nights,86,"['Alex Carter', 'Monica Keena', 'Alex Arleo', 'Alex Ball', 'Victoria Barabas', 'Ty Barnett', 'David Bittick', 'Adam Burch', 'Hector Luis Bustamante', 'Christianna Carmine', 'Marcus Choi', 'Emily Davenport', 'Evan Dumouchel', 'Susannah Hart Jones', 'Scott Hoxby', 'Kevin Jackson', 'Jonah Keal', 'Hina Khan', 'Jon Kondelik', 'Dominic Ledesma', 'Mitch Lerner', 'Kaiwi Lyman', 'Rose McConnell', 'Emilio Palame', 'Rich Paul', 'Andrew Pirozzi', 'Emily Sandifer', 'Aurelia Scheppers', 'Tom Seidman', 'Derek Shaun', 'Kristian Steel', 'David Venafro', 'Dylan Vox', 'Hilary Wagner', 'Delpaneaux Wills', 'Paul Addicott', 'Olga Antnova', 'Joan Baca', 'Brian Bell', 'Grace Mondics']","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",['us'],['en'],TV-PG::(TV rating),,,,2.4,1902.0,,40 Days and Nights,Peter Geiger,H. Perry Horton,,Paul Bales,David Michael Latt,,,Chris Ridenhour,Rachel Anderson-Lebron,Ulf Soderqvist,Miranda Robinson,Cristy Arboleda,Laurie Berenhaus
tt2016894,2016894.0,Ek Tha Tiger,132,"['Salman Khan', 'Katrina Kaif', 'Girish Karnad', 'Roshan Seth', 'Ranvir Shorey', 'Ashok Awasthi', 'Avinash Badal', 'Kiran Batra', 'Vimal Batra', 'Sushma Batt', 'Singh Bhupesh', 'Elise Brennan', 'Lisa Byrne', 'Gavie Chahal', 'Ahran Chaudhary', 'Bittoo Chaudhary', 'Magnus Emaka Einang', 'Jawed El Berni', 'Alison Flood', 'Justin Fuentes', 'Troi Ge', 'Sanjay Gurbaxani', 'Tevfik Inceoglu', 'Zarksis Khandhadia', 'Ajay Luthra', 'Rikki McTiernan', 'Vijay Mohan', 'Oscar Navín', 'Juhi Parmar', 'Yogi Raj', 'Rajendra Sethi', 'Ashok Sharma', 'Manju Sharma', 'Samar Jai Singh', 'Mary Cate Smith', 'Ranjeev Varma']","['Action', 'Romance', 'Thriller']",['in'],"['hi', 'en']",Not Rated,,,60000000.0,5.5,27107.0,15 Aug 2012 (Ireland),Ek Tha Tiger,Kabir Khan,Aditya Chopra,,Aditya Chopra,Alihan Karagul,CounterPunch Studios,Fantastic Films,Sajid-Wajid,Rameshwar S. Bhagat,Aseem Mishra,,Lakshya Raj Anand,Vishal Anand
tt1951218,1951218.0,Piggy,106,"['Ed Skrein', 'Paul Anderson', 'Martin Compston', 'Neil Maskell', 'Josh Herdman', 'Louise Dylan', 'Roland Manookian', 'Susan Fordham', 'Jumayn Hunter', 'Billy Seymour', 'Frances Hounsom', 'Tommy McDonnell', 'Sonny Muslim', 'Ebony Gilbert', 'Ryan Winsley', 'Mike Ray', 'Darren Kuppan', 'Nick Donald', 'Troy Glasgow', 'Luke Frazer Wright', 'Santi Scinelli', 'Daniel Harland', 'John Fitzpatrick', 'Colin Burt Vidler', 'Clive Aitkins', 'Kate Korbel', 'Johnny Lynch', 'Sophie Glew', 'Lorenzo Camporese', 'Kay Kobby', 'Mike Burton Phillipson', 'Lee Stainton', 'Holly Harrison', 'Stuart Bailey', 'Marco Flammer', ""Meaghan O'Neill"", 'Johanna Thea']",['Thriller'],['gb'],['en'],Not Rated,900000.0,,,5.6,1398.0,04 May 2012 (UK),Piggy,Kieron Hawkes,Kieron Hawkes,,Patrick Fischer,Joe Moore,DP Films,Fulwell 73,Bill Ryder-Jones,Benjamin Turner,James Friend,Celina Norris,Iain Atkinson,Ivan Cipriani
tt1655416,1655416.0,Mental,116,"['Rebecca Gibney', 'Hayley Magnus', 'Nicole Freeman', 'Chelsea Bennett', 'Bethany Whitmore', 'Lily Sullivan', 'Holly Buchanan', ""Malorie O'Neill"", 'Kerry Fox', 'Sam Clark', 'Amanda Woodhams', 'Natasha Bassett', 'Liev Schreiber', 'Caroline Goodall', 'Austin Caffin', 'Michael Thomson', 'A.J. Marsh', 'Megan Holloway', 'Anthony LaPaglia', 'Rob Carlton', 'Lisa Michelle', 'Toni Collette', 'Rob Horton', 'Karen Crone', 'Matthew Penglase', 'Morgan Maguire', 'Deborah Mailman', 'Jacob Davis', 'Tamsin Sutherland', 'Peter Adams', 'Damien Garvey', 'Leon Cain', 'Sophie Matters', 'Steph Gumm', 'Sophie Lee', 'Kearne Blackshire', 'Andrea Moor', 'Kris R. Anderson', 'Sam Bradley', 'Tiana Broughill', 'Duncan Cunningham', 'Josephine Flynn', 'Miriam Gosling', 'Sandra Harman', 'Steve Maggs', 'Anthony Miller', 'Piper Nairn', 'Maja Osterman', 'Lyndsay Sinclair', 'Marco Sinigaglia', 'Mikaeli Stanton', 'Ben Weirheim']","['Comedy', 'Drama']","['au', 'us']",['en'],Not Rated,,,,6.2,4704.0,04 Oct 2012 (Australia),Mental,P.J. Hogan,P.J. Hogan,,Jill Bilcock,Yvonne Collins,Screen Australia,Story Bridge Films,Michael Yezerski,Jill Bilcock,Donald McAlpine,Kristen Donaldson,Maree Cochrane,Kieran Bleakley
tt2125558,2125558.0,Murder on the 13th Floor,85,"['Tessa Thompson', 'Sean Patrick Thomas', 'Jordan Ladd', 'Brennan Elliott', 'Bruno Amato', 'Terrell Ransom Jr.', 'T. Lynn Eanes', 'Eric Michael Roy', 'James Sutorius', 'Hart Turner', 'Butch Klein', 'Jason Stewart', 'Robb Reesman', 'Deborah Quayle', 'Diane Robin', 'Iona Morris', 'Douglas Howell']",['Thriller'],['us'],['en'],,,,,4.8,434.0,19 May 2012 (USA),Murder on the 13th Floor,Hanelle M. Culpepper,Steven Palmer Peterson,,Johnson Chan,Roger Corbi,Phoenix Film Productions,FishCorb Films,Jeff Toyne,Bob Joyce,Charles DeRosa,,Bob Joyce,Tom Firestone
tt1790834,1790834.0,Simon Killer,101,"['Brady Corbet', 'Nicolas Ronchi', 'Constance Rousseau', 'Lila Salet', 'Etienne Rotha Moeng', 'Yannis Calonnec', 'Johan Jacques-Andre Coquin', 'Mati Diop', 'Shaina', 'Oksana', 'Anais', 'Catie', 'Frederic Jolie', 'Alexandra Neil', 'Samir Hartouf', 'Djibril Othmane', 'Sofiane Salehi', 'Michaël Abiteboul', 'Solo', 'Pakels Koleda', 'Marc Gaviard']","['Drama', 'Thriller']","['us', 'fr']","['en', 'fr']",Not Rated,,"$5,054, 07 Apr 2013",,6.3,3900.0,12 Apr 2013 (UK),Simon Killer,Antonio Campos,Antonio Campos,,Sean Durkin,Marie-Louise Khondji,FilmHaven Entertainment,BorderLine Films,Danny Bensi,Babak Jalali,Joe Anderson,,Tomas Deckaj,
tt2319739,2319739.0,41,80,"['Chris Gibson', 'Dafna Kronental', 'David Macrae', 'Shane Lee', 'Keith Gordon', 'Nick Antoniades', 'Menik Gooneratne', 'Glen Hancox', 'Robert Plazek', 'Warwick Leeson', 'Matt Young', 'Lauren Wade', 'Anne Cordiner', 'Toby Pierpoint', 'Peter Bright', 'Bethia De Groot', 'Gordon Boyd', 'Stephanie Lillis', 'Jessica Miller', 'Elliot Cyngler', 'Rose Lewis', 'Zachary Hare', 'Clara Francesca Pagone', 'Don Bridges', 'Charlotte McDonald', 'Alan Jacobs']","['Drama', 'Sci-Fi']",['au'],['en'],PG-13,,,,6.4,1189.0,21 Jul 2015 (USA),41,Glenn Triggs,Glenn Triggs,,Fiona Eloise Bulle,Glenn Triggs,Dark Epic Films,,Heath Brown,Glenn Triggs,Glenn Triggs,,Fiona Eloise Bulle,
tt1934458,1934458.0,Under the Bed,87,"['Jonny Weston', 'Gattlin Griffith', 'Peter Holden', 'Musetta Vander', 'Kelcie Stranahan', 'Bryan Rasmussen', 'Nikki Griffin', 'Tyler Steelman', 'Sam Kindseth', 'Ivan Djurovic', 'Ron Roggé', 'Garrett Jones', 'Walter Miranda', 'Griff Kohout', 'Kris Holmes', 'Stephanie Hernandez', 'Travis Berens', 'Mario E. Garcia', 'Sarmarie Klein', 'Alyssa Elle Steinacker']","['Drama', 'Horror']",['us'],['en'],R,1000000.0,,,4.6,2522.0,03 Jul 2013 (USA),Under the Bed,Steven C. Miller,Eric Stolze,,William Clevinger,Steven C. Miller,Site B,Through the Heart,Ryan Dodson,Steven C. Miller,Joseph White,Brittany Blaise,John Milton Branton,Madison Aster
tt1989593,1989593.0,Red Hook Summer,121,"['Limary Agosto', 'Sumayya Ali', 'Turron Kofi Alleyne', ""De'Adre Aziza"", 'Jonathan Batiste', 'Quincy Tyler Bernstine', 'Daniel Breaker', 'Jules Brown', 'Charles Anthony Bryant', 'Janinah Burnett', 'Thomas Jefferson Byrd', 'Courtney D. Carey', 'Briana Swann Christie', 'Jim Davis', 'Colman Domingo', 'Shani Foster', 'Arthur French', 'Kimberly Hebert Gregory', 'Louanne Harris', 'Stephen McKinley Henderson', 'Samantha Ivers', 'Kalon Jackson', 'Tracy Camilla Johns', 'Kevin D. Johnson', 'Jackson Lee', 'Spike Lee', 'Eve Lora', 'Toni Lysaith', 'Brian K. Major', 'Lillie Marshall', 'Sakura Myers', 'Al Palagonia', 'Nate Parker', 'Clarke Peters', 'Sincere Peters', 'Mari-Yan L. Pringle', 'James Ransone', 'Gregory A. Robinson', 'Moriah Scott', 'Heather Simms', 'Charlotte Small', 'Nesean Smith', 'Tyheim Smith', 'Fred Tolliver Jr.', 'Brandon Waddles', 'Isiah Whitlock Jr.']",['Drama'],['us'],['en'],R,,"$40,070, 12 Aug 2012",,4.9,1511.0,17 May 2013 (Brazil),Red Hook Summer,Spike Lee,Spike Lee,,Spike Lee,Tim Stacker,40 Acres & A Mule Filmworks,,Bruce Hornsby,Hye Mee Na,Kerwin DeVonish,,Lionel Cineas Jr.,Joyce Boll
tt2126282,2126282.0,Ekk Deewana Tha,136,"['Prateik', 'Amy Jackson', 'Sachin Khedekar', 'Manu Rishi Chadha', 'Babu Antony', 'Tony Kattukaran', 'Lakshmi Ramakrishnan', 'Sriranjani', 'Shyam', 'Shruti Bapna', 'Subbalakshmi', 'Ashwin Kakumanu', 'Samantha Ruth Prabhu', 'Ramesh Sippy']","['Drama', 'Romance']",['in'],['hi'],PG,,,,5.9,2755.0,16 Feb 2012 (Kuwait),Ekk Deewana Tha,Goutham Vasudev Menon,Manu Rishi Chadha,,Dilip Borkar,Prasanna R. Coondapur,Photon Kathaas,R.S. Infotainment,A.R. Rahman,Anthony,M.S. Prabhu,,Sneha Agrawal,Praveen Bareria
tt1920945,1920945.0,Good Vibrations,103,"['Jodie Whittaker', 'Killian Scott', 'Liam Cunningham', 'David Wilmot', 'Richard Dormer', 'Adrian Dunbar', 'Dylan Moran', 'Kerr Logan', 'Karl Johnson', 'Andrew Simpson', 'Mark Ryder', 'Demetri Goritsas', 'Ruth McCabe', 'Conor MacNeill', 'Diarmuid Noyes', ""Patrick O'Kane"", 'Ryan McParland', 'Michael Colgan', 'Niall Wright', 'Patrick FitzSymons', 'Chris Patrick-Simpson', 'John Travers', 'Joanna Croll', 'Richard Clements', 'Una Carroll', 'Richard Doubleday', 'Allan Gildea', 'Niall Cusack', 'Mary Lindsay', 'Mark Asante', 'Colin Ash', 'Shane McCaffrey', 'Laura Hughes', 'Una C.', 'Paul Caddell', 'Robert Render', 'James Tolcher', 'Richard Hill', 'Allistair Wyndham', 'Cathal Maguire', 'Charlie Berkeley', 'Steven Donnelly', 'Pierre Adeli', 'Joseph Donnelly', 'Claire Hannaway', 'Dorian Dixon', 'Niketa Ferguson', 'Petesy Burns', 'Terri Hooley', 'Brendan Reid', 'Phillip Taggart', 'Rosalind Blair', 'Niall Doherty', 'Andrew Bleakley', 'Peter Kelly', 'James Lyttle', 'Kieran Coyle', 'Emma Ryan', 'Trevor Adams']","['Biography', 'Drama', 'Music']","['gb', 'ie']",['en'],Not Rated,,,,7.2,4503.0,29 Mar 2013 (UK),Good Vibrations,Lisa Barros D'Sa,Colin Carberry,,Bruno Charlesworth,Nathan Connolly,Canderblinks Film and Music,Revolution Films,David Holmes,Nick Emerson,Ivan McCullough,,Glenn Delaney,Colin McCusker
tt2290065,2290065.0,100 Bloody Acres,91,"['Damon Herriman', 'Angus Sampson', 'Anna McGahan', 'Oliver Ackland', 'Jamie Kristian', 'John Jarratt', 'Chrissie Page', 'Paul Blackwell', 'Ward Everaardt', 'Iain Herridge', 'Shane Darcy']","['Comedy', 'Horror']",['au'],['en'],Not Rated,,,,6.0,3546.0,01 Aug 2013 (Australia),100 Bloody Acres,Cameron Cairnes,Cameron Cairnes,,Kate Croser,Bryce Menzies,Cyan Films,Major International Pictures,,Joshua Waddell,John Brawley,,Jesse Goninon,Greg Cooper
tt1810697,1810697.0,Meeting Evil,89,"['Luke Wilson', 'Samuel L. Jackson', 'Leslie Bibb', 'Peyton List', 'Muse Watson', 'Tracie Thoms', 'Bret Roberts', 'Jason Alan Smith', 'Tina Parker', 'Danny Epper', 'Ryan Lee', 'Sam Robbins', 'Gabrielle Harvey', 'Danny Hanemann', 'Allie McConnell', 'Jillian Batherson', 'Avi Lake', 'Jimmy Townsend', 'Ritchie Montgomery', 'Charles Ferrara', 'Claire Conti', 'Dustan Costine', 'Samantha Sitzman', 'Marshall Geller', ""Sean O'Hara"", 'Cole Blaine', 'Edward J. Clare', 'Laura Flannery', 'Sebastian James', 'John C. Klein', 'Elton LeBlanc']","['Crime', 'Drama', 'Mystery', 'Thriller']",['us'],['en'],R,,"$181, 06 May 2012",,5.3,11381.0,,Meeting Evil,Chris Fisher,Thomas Berger,,Mark Bakunas,Justin Bursch,Louisiana Entertainment Screen Services - L.E.S.S.,Motion Picture Corporation of America,Ryan Beveridge,Miklos Wright,Marvin V. Rush,Alice Baker,Stanton Barrett,Ashley Fabre
tt1870372,1870372.0,Another Dirty Movie,85,"['Jonathan Silverman', 'Robert Klein', 'Nolan Gerard Funk', 'Jon Klaft', 'Maeve Quinlan', 'Adam Sietz', 'Lance E. Nichols', 'Karina Bonnefil', 'Stylist B.', 'Alan Donnes', 'Jamie Teer', 'Joel Shrader', 'Darlene Violette', 'Ashton Leigh', 'Han Soto', 'Rosanna Rizzuto', 'Veronika Limon', 'Stephanie Gatchet', 'Justin Lacalamita', 'Jay Towers', 'Jeanine Hill', 'Ashley Treadaway', 'Billy Micheal Wallace', 'Augustus Jacobson', 'Lyndsey Anderson', 'Bettina Niedermann', 'Michael Arata', 'Guerrin Gardner', 'Tom DiNardo', 'Kirk Gagnon', 'Desiree Ledet', 'Jillian Schiralli', 'Matthew Bonneau', 'Jeff S. Riddick Jr.', 'Arvilla Riddick', 'Ned Yousef', 'Craig Leydecker', 'Hunter Wilson', 'Sierra Jade Gerban', 'Sean-Michael Bruno', 'Ty Parker', 'Walter A. Cox', 'Sammy Marten', 'Sam Franco', 'Alex Perdikis', 'Rob Ennis', 'Christina Facchinetti', 'Kayleigh Geis', 'Chassidy Green', 'Tynise Johnson', 'Krystal Kershaw', 'Tony Klaft', 'Nicole Lovince', 'Lacey Wilkey']",['Comedy'],['us'],['en'],,2500000.0,,,3.8,66.0,07 Jul 2015 (USA),Another Dirty Movie,Jonathan Silverman,Alan Donnes,,Andrew Buchler,Alan Donnes,NLDMII,Lakeview Films,Joe Delia,Christopher Martini,George Gibson,Ryan Martin Dwyer,Abel Beyene,Ryan Brown
tt1899324,1899324.0,The Letter,92,"['Winona Ryder', 'Josh Hamilton', 'Marin Ireland', 'Katherine Waterston', 'James Franco', 'Dagmara Dominczyk', 'Laila Robins', 'Julie Ann Emery', 'Eisa Davis', 'Michael Kincade', 'C.J. Williams', 'Vince Jolivette', 'Samantha Sherman', 'Britt Lower', 'Clem Cheung', 'Ania Spiering', 'Scarlett Sperduto', 'Joshua Landay', 'Michael Fawcett', 'Madalyn Lester', 'Nina Ljeti', 'Tanner Beard', 'Victoria Mack', 'Sophie Finkelstein', 'Sam Sam Yung', 'Ariel Meislin', 'Shirley Dluginski', 'Michael Walker', 'Jenna Bourgeois', 'John J Thomassen', 'David Henry Gerson', 'Sophie-Ann Duermeyes', 'David Rothstadt', 'Izzie Steele', 'Donna G. Mooney', 'Tom Hegedosh', 'Cara Braglia', 'Zac Bahaj', 'Ty Anania', 'Louis Anania', 'Alessa Aichinger', 'Alicia Chisolm', 'Melanie Dobbyn', 'Karen Eilbacher', 'Michelle Ferreira', 'Kate Flanagan', 'Jack Gilbert', 'Devon Greenbaum', 'Alinca Hamilton', 'Edwings Hogarth', 'Ariel James', 'Barbara Lipari', 'Valery Lipari', 'Derek Michaels', 'Lauren Montella', 'Isabelle Owens', 'Jessica Parvati', 'Nancy Ellen Reinstein', 'Mireya Rios', 'Ralph Vinci', 'Vitaliy Shtabnoy', 'Kevin Winebold', 'Justin Michael Woods', 'Cafetano Morales', 'Joel Lopez', 'Sidney Nolyu', 'Rick Pantera', 'Liz Shivener', 'Shari Tischler', 'Sandy Cheng', 'Wen-Chuan Dai', 'Andrew Lee', 'Yuchen Lin', 'Wilson Pok', 'Yinan Zhao', 'Lián Amaris Sifuentes', 'Abigail Marean', 'Rebecca Merle', 'Jason McHale', 'T. Moody', 'Kevin Schaffner', 'Fiona Aldridge', 'Joy Bridenbaker', 'Leslie Cohen', 'Cozi Ib', 'Tedi Nicoletos', 'Della Saba', 'Tine Thomasen', 'Brianna Viera', 'Chelsie Yacks', 'Caralyn Collar', 'Madeline Hoak', 'Natalie Kostin', 'Cheryl Ann Palmer', 'Roxann Nadine Remekie', 'Magnus', 'Vangeline', 'Billy Klein', 'Marijana Pecijarevska', 'Christina Voros']","['Drama', 'Thriller']",['us'],['en'],R,10000000.0,,,3.6,1394.0,27 Jun 2013 (Russia),The Letter,Jay Anania,Jay Anania,,Brandt Andersen,Christopher Ball,RabbitBandini Productions,Waterstone Entertainment,Ty Anania,,Jay Anania,,Chris Carroll,
tt1329177,1329177.0,K-11,88,"['Goran Visnjic', 'Kate del Castillo', 'D.B. Sweeney', 'Portia Doubleday', 'Jason Mewes', 'Sonya Eddy', 'Luis Moncada', 'Craig Owens', 'Tiffany Mulheron', 'P.J. Byrne', 'Paul Zies', 'Tara Buck', ""Tommy 'Tiny' Lister"", 'Lou Beatty Jr.', 'Billy Morrison', 'Ralph Cole Jr.', 'Markus Redmond', 'Cameron Stewart', 'Franc Ross', 'Tim DeZarn', 'Matt Nable', 'Ian Nelson', 'Jonathan Roumie', 'Michael Irby', 'Michael Shamus Wiles', 'Chuck Ashworth', 'Maximilian Osinski', 'Pat Asanti', 'Lisa Goodman', 'Matt Cedeño', 'David Quane', 'Lisa K. Wyatt', 'Jason Stuart', 'Ted Nordblum', 'John Prosky', 'David Baptiste', 'Julie Berlin', 'Freedom Bridgewater', 'Ruben Landon Dante', 'Marcus DeAnda', 'Alexandra Grey', 'Anthony Holmes', 'Jessica Knowles', 'Jonathan Lanni', 'Seh Hyung Lee', 'Diana Marks', 'Will V. Moore', 'Marcus Natividad', 'Martin Pierron', 'Vitta Quinn', 'Ian Ray', 'Claire Sinclair', 'Beverly Ann Smith', 'Kristen Stewart', 'Jovanny Venegas', 'Saye Yabandeh', 'Tony Michael Lee']",['Drama'],['us'],['en'],Not Rated,,,,5.2,1521.0,,K-11,Jules Stewart,Jared Kurt,,Michele Berk,Mark R. Smith,Libertine Films,,Phil Marshall,Duwayne Dunham,Adam Silver,Regina Henderson,Paul Hart-Wilden,Mike Emerson
tt1986953,1986953.0,Storage 24,87,"['Noel Clarke', ""Colin O'Donoghue"", 'Antonia Campbell-Hughes', 'Laura Haddock', 'Jamie Thomas King', 'Alex Price', 'Ned Dennehy', 'Geoff Bell', 'Ruth Gemmell', 'Davie Fairbanks', 'Amy Louise Pemberton', 'Robert Freeman', 'John Hasler']","['Action', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",['gb'],['en'],R,,,,4.4,6311.0,29 Jun 2012 (UK),Storage 24,Johannes Roberts,Noel Clarke,,Noel Clarke,Steve Cook,Medient Studios,Unstoppable Entertainment,Christian Henson,Martin Brinkler,Tim Sidell,,Bailey Marks,Indranil Bhattacharya
