,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
0035993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0035993,Simon Arnal
0176929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0176929,Brian W. Cook
0002418,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,0002418,Colin Brunton
0159507,1,1,1,1,2,2,4,4,4,5,5,6,6,6,6,6,6,7,9,0,0159507,Stephen Chow
0241600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0241600,Greg Dummett
0030651,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0030651,Joe Ansolabehere
0055431,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0055431,Michael Barnathan
0192289,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0192289,David L. Cunningham
0073177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0073177,Jellybean Benítez
0175693,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0175693,Marc Conrad
0082526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0082526,Peter Billingsley
0242773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0242773,Stephen P. Dunn
0277704,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0277704,Wendy Finerman
0014470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0014470,Jun Aida
0424101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0424101,Hiroo Johar
0011688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0011688,Keith Addis
1027719,0,0,0,0,0,0,0,0,1,1,2,2,2,4,6,11,11,11,11,0,1027719,Farhan Akhtar
0314088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0314088,Bill Gerber
0039192,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3,3,0,0039192,Bethany Ashton Wolf
0041161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0041161,Philip G. Atwell
0222048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0222048,Ira Deutchman
0065899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0065899,Dave Becky
0000140,12,13,14,14,14,15,15,15,16,16,19,21,22,23,26,28,28,30,30,0,0000140,Michael Douglas
3860486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3860486,Nora Grossman
0017285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0017285,Keith Alcorn
0001357,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,0,0001357,Paul Hogan
0040338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0040338,Kenneth Atchity
0014808,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,0,0014808,Conchita Airoldi
0268543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0268543,Dominique Farrugia
